teamname,playername,dateupdated,plink,tdate,tweet,polarity,subjectivity,approval,numrt,numfav
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/LeBronMaclean/status/1222696378691776512,2020-01-30 01:41:47+00:00,"Call me a homer, but I firmly believe Marner has the potential to hit the Joe Thornton level of playmaker. I’m not guaranteeing he will, but the tools are there.",-0.1,0.7,-0.03,0,4
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/rcduthie/status/1222689637870817280,2020-01-30 01:15:00+00:00,"With all the talk about Joe Thornton potentially looking at a trade for a Cup run, I have to hope #NHLBruins are involved. Marchand-Bergeron-Pastrnak DeBrusk-Krejci-Toffoli Bjork-Thornton-Coyle Heinen-Kuraly-Wagner #Depth",0.0,1.0,0.0,0,7
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/NBCSSharks/status/1222675498674769920,2020-01-30 00:18:49+00:00,Joe Thornton is our #SharkoftheDay! Follow along as we give you full coverage of Jumbo! Article: http://bit.ly/36EXG7X Pregame Live at 7:00: https://bit.ly/35Jltnd ( @CarlsJr),0.287,0.525,0.136,5,87
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/nhlshitpost/status/1222671786950758401,2020-01-30 00:04:04+00:00,"You're on the verge of tears. You don't want him to find you. You're hiding in the closet, trying to stay as quiet as possible. He's getting closer, you can hear him. The door to the closet opens. You look up, fearing for your life. It's him. Joe Thornton.",0.0,0.667,0.0,0,1
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/GreatBostonian/status/1222661942688567297,2020-01-29 23:24:57+00:00,Here we go. Thornton the other day now MCAvoy. Next your going to want to trade Joe Thornton for MCavoy ,-0.062,0.188,-0.051,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/plaverty24/status/1222655935014932481,2020-01-29 23:01:05+00:00,Reilly Smith for Jimmy Hayes is a strong contender to Seguin for Loui Eriksson. At least the Joe Thornton trade resulted in a Cup.,0.067,0.567,0.029,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/GuavaSport/status/1222652817653084160,2020-01-29 22:48:42+00:00,"I love defence and I’m a believer defence wins championships. I also want the Leafs to win a cup one fucken day. Teams that won cups without Nylander. Boston traded Joe Thornton, Kessel better then Nylander what you scared of lol fucken regular season! stats give me a break ",0.483,0.413,0.284,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/nhlshitpost/status/1222651413425262593,2020-01-29 22:43:07+00:00,"It's 3:47 AM. You hear the door open. You reach for something to protect yourself, and start to panic. It's him. Joe Thornton.",0.0,0.5,0.0,1,4
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/lrobonews/status/1222647428387688449,2020-01-29 22:27:17+00:00,Joe Thornton considering a trade https://thelostleafs.com/joe-thornton-considering-a-trade/,0.0,0.0,0.0,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/SuomiKiekko/status/1222629296319213569,2020-01-29 21:15:14+00:00,NHL-toimittaja: Tällä ehdolla kiekkolegenda Joe Thornton kaupataan http://bit.ly/36G0UIi #nhlfi,0.0,0.0,0.0,0,1
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/TheMouthLAKings/status/1222624919554412544,2020-01-29 20:57:50+00:00,At least you get to see Joe Thornton labor around the ice for a few shifts while the fleas in his beard hold on for dear life. ,-0.25,0.25,-0.188,0,4
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/johnsap25/status/1222619198767161344,2020-01-29 20:35:06+00:00,Yes. Very strong. SF Bonds/Mays Montana/Rice Wilt/Steph Really No Hockey Guy: Unless you count Joe Thornton with the Sharks.,0.232,0.577,0.098,0,1
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/rslashpatriots/status/1222615826584473601,2020-01-29 20:21:42+00:00,Jerry Thornton an underrated hero behind all this. Much like Joe Thornton.,-0.1,0.45,-0.055,0,3
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/CskiChris/status/1222613578420641792,2020-01-29 20:12:46+00:00,"OTD in @OHLHoundPower History,January 29,1997, the visiting Soo Greyhounds beat @LondonKnights 3-2 on Joe Thornton’s breakaway goal . Daniel Passero and Richard Uniacke had the other Hound goals. @OHL_History @bobbywmurray",-0.125,0.375,-0.078,2,3
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/iancmclaren/status/1222610385280421891,2020-01-29 20:00:05+00:00,I like Coyle as 3C but would be willing to move him to 2RW if it meant adding Joe Thornton at center. #NHLBruins,0.075,0.425,0.043,0,6
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/zjlaing/status/1222609827601379328,2020-01-29 19:57:52+00:00,"In 31 thoughts, Friedman mentioned that Joe Thornton could be traded out of SJ — but only at his request. He's uh, still really good... ",0.35,0.8,0.07,0,1
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/cwazz1995/status/1222605826554236929,2020-01-29 19:41:58+00:00,#BellLetsTalk How likely is it we see a reunion with Joe Thornton?,0.0,1.0,0.0,1,1
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/DenikSport/status/1222602570008616960,2020-01-29 19:29:02+00:00,San Jose se v NHL nedaří. Zamíří veteráni Patrick Marleau a Joe Thornton do jiného týmu? https://isport.blesk.cz/clanek/hokej-nhl/375009/veterani-v-san-jose-cekame-a-bojujeme-nastal-cas-je-vymenit.html,0.0,0.0,0.0,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/sharks_fanly/status/1222600990555242504,2020-01-29 19:22:45+00:00,How Sharks' Joe Thornton taught Rick Nash to be a pro in Switzerland #Sharks https://fanly.link/d5796d49cf,0.0,0.0,0.0,0,1
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/NHLSuomicom/status/1222600749202530309,2020-01-29 19:21:48+00:00,Sisäpiiritoimittaja: Tällä ehdolla Joe Thornton kaupataan NHL:ssä https://www.nhlsuomi.com/2020/01/29/sisapiiritoimittaja-talla-ehdolla-joe-thornton-kaupataan-nhlssa/ #nhlfi,0.0,0.0,0.0,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/hockey_ref/status/1222595731766358017,2020-01-29 19:01:51+00:00,#StatheadQotD Today's Stathead Answer of the Day: Joe Pavelski had the most goals assisted by Joe Thornton. Look up more stats like this on our site ,0.5,0.5,0.25,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/media_vendetta/status/1222594081903251457,2020-01-29 18:55:18+00:00,Bring Joe Thornton Back To The Bruins. We deserve to see Jumbo Joe lift the cup. We all deserve to see Jumbo Joe Thornton lift a... https://is.gd/RqFk42,0.0,0.0,0.0,1,5
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/HockeyNThings/status/1222588688829485057,2020-01-29 18:33:52+00:00,"Joe Thornton, old man, or hockey guru?",0.1,0.2,0.08,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/DLG7027/status/1222582917576232961,2020-01-29 18:10:56+00:00,"Bruins traded Joe Thornton for three stiffs (Marco Sturm, Wayne Primeu and Brad Stuart) in 2005.",0.0,0.0,0.0,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/OhHiTony/status/1222582871938031616,2020-01-29 18:10:45+00:00,"Won't give away the answer, but I'm here to say that a whopping 52% (!!!!!!!!) of Jonathan Cheechoo's career goals were assisted by Joe Thornton (89 of 170).",0.0,0.0,0.0,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/hockey_ref/status/1222580610067304451,2020-01-29 18:01:46+00:00,Today's Stathead Question of the Day: Who had the most goals assisted by Joe Thornton? You can find the answer by exploring our site! Reply when you figure it out or check our TL in an hour for the answer! #StatheadQotD,0.781,0.5,0.391,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/DMV70/status/1222574550111657985,2020-01-29 17:37:41+00:00,Tough one... Joe Thornton or Tyler Seguin in terms of what Bruins got back in return. #nhlbruins,-0.194,0.417,-0.113,0,2
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/kzwirbs/status/1222558681994354688,2020-01-29 16:34:38+00:00,Best? Probably Phil Esposito. Worst? Tie between Joe Thornton or Tyler Seguin. Name that team!,0.0,0.65,0.0,0,3
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/Lundy__9/status/1222553931542421504,2020-01-29 16:15:45+00:00,NBA: Deron Williams NFL: Brian Dawkins NHL: Joe Thornton Golf: Tiger MLB: David Ortiz ,0.0,0.0,0.0,0,2
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/NBCSSharks/status/1222552990751440896,2020-01-29 16:12:01+00:00,"""It was always that stuff away from the rink that made hanging out with him so fun."" How the game Risk and playing in Switzerland formed a special bond with Joe Thornton and Rick Nash (via @Wittnessed) https://bit.ly/2U4BYHS",0.086,0.39,0.052,4,75
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/HockeyFantasyD1/status/1222552768642191361,2020-01-29 16:11:08+00:00,Joe Thornton and Nic Dowd are also options not on here ,0.0,0.0,0.0,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/Joe__Thornton/status/1222543248255791106,2020-01-29 15:33:18+00:00,"I've suffered with a cyclothymic disorder for years, at first drs thought it was bi-polarism but it was not..even though they medicated me for it.. I can deal with my moods until something like Kobe's tragedy happens, than I go into a depression, etc.. #BellLetsTalkDay",0.25,0.333,0.167,0,2
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/TDotPiddy/status/1222515509079482368,2020-01-29 13:43:05+00:00,"Wendel Clark, Karl Malone, Albert Pujols, Roberto Alomar, Joe Thornton",0.0,0.0,0.0,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/Goalie_Dad_68/status/1222488872589955072,2020-01-29 11:57:14+00:00,Only five is tough! George Brett Ronnie Lott Joe Thornton Julius Erving (Dr. J) Rogie Vachon,-0.243,0.917,-0.02,0,1
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/johnbucher0212/status/1222484595200970752,2020-01-29 11:40:14+00:00,Time for josh to go. He a power forward but wants to be a center and w way torts wants play isn't working. He and Murray both be good trading blocks...would love to see Jumbo joe Thornton added to our d line and say see ya Harrington. ,0.3,0.3,0.21,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/stat_hockey/status/1222406437688750080,2020-01-29 06:29:40+00:00,Joe Thornton has a chance to move up 2 spots on the all-time points list if he plays next season. He sits at 14th and can get to Coffey at 13th with 34 points and Recchi with 36 at 12th. #SJSharks #NHL,0.0,0.0,0.0,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/Joe__Thornton/status/1222388881343033345,2020-01-29 05:19:54+00:00,Dear Friends Many of us struggle Many of us cope Many of us have mental health problems I have mental health problems Please talk to each other and really listen!! #itsoknottoneok #BellLetsTalk,0.212,0.354,0.137,3,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/sjsharksfan01/status/1222380737183141888,2020-01-29 04:47:33+00:00,"Soft Canes fans cry about Jumbo Joe Thornton jabbing him in the chin but these kind of plays shows the jerk deserved it. His flop on the play was an embarrassment, he needs another punch to the helmet.",0.35,0.625,0.131,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/Joe__Thornton/status/1222380347008200704,2020-01-29 04:46:00+00:00,"I'm all out of tears, @NBAonTNT that was perfect.#KobeandGianna #2 #24 #8",0.0,0.0,0.0,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/alec_duncan/status/1222373148244332544,2020-01-29 04:17:23+00:00,Brendon Dillion and Joe Thornton to Boston for Matt Gryszlyk and a 3rd and David Backes's unwashed hockey gear.,0.0,0.0,0.0,0,1
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/JoeThornton_/status/1222372023743275008,2020-01-29 04:12:55+00:00,Beloved coach honored: 'He did it all',0.7,1.0,0.0,0,1
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/FLAhuberdeaus/status/1222354455154364419,2020-01-29 03:03:07+00:00,"So thats all it takes huh? Are you dumb or just hard headed? McDavid will probably end up better than Sid was and even if he has no championships that will make no difference on his individual career. ie. Joe Thornton, Luongo, Housley, Roenick",-0.042,0.485,-0.021,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/Joe__Thornton/status/1222348612295852032,2020-01-29 02:39:53+00:00,Proud to be both a #girldad and #boydad..#1stneverfollows #BeEpic,0.8,1.0,0.0,0,5
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/JoeThornton_/status/1222344835841044481,2020-01-29 02:24:53+00:00,"@AppleMusic @AppleSupport @beatsbydre @drdre #apple After paying $200 for a pair of Beats By Dre earbuds, albeit 13 months ago, @AppleSupport tells me it will cost $90 to repair them. This screams that you DO NOT stand behind your products #controlwhatyoucan",-0.4,0.7,-0.12,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/Brrrrrittanyyyy/status/1222335866548510720,2020-01-29 01:49:15+00:00,Get it. I bought a Bruins Joe Thornton sweater that’s made for a 12 year old. I’m 26. You’ll regret it if you don’t.,0.1,0.2,0.08,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/Darktionary/status/1222331944261836801,2020-01-29 01:33:39+00:00,"I'm on your side of the overall issue, but the logic in this piece makes sense. If a Wayne Gretzky fan says, ""Fine, Joe Thornton might be a better passer than Gretzky, but Gretzky is still the greatest overall player"" that is a strong argument for Thornton's passing skills.",0.392,0.456,0.213,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/AppleSupport/status/1222330114857472000,2020-01-29 01:26:23+00:00,"We’re glad you reached out about this. Join us in DM, and we’ll look into available service options together.",0.45,0.7,0.135,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/JoeThornton_/status/1222328913910751232,2020-01-29 01:21:37+00:00,@AppleMusic @AppleSupport,0.0,0.0,0.0,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/JoeThornton_/status/1222328836207104000,2020-01-29 01:21:18+00:00,"@beatsbydre I simply went to remove these from my ear and they break. I would expect a $200 product to be a bit more durable. What do you think? I look forward to hearing back from you, soon. Thank you #controlwhatyoucan",0.167,0.286,0.119,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/NateJon98447533/status/1222322480334852097,2020-01-29 00:56:03+00:00,Joe Thornton to Pitt for an autographed Mario Lemieux toaster.....,0.0,0.0,0.0,1,9
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/CoachChic/status/1222308629958791171,2020-01-29 00:01:01+00:00,San Jose Sharks forward and pending free agents Joe Thornton and Patrick Marleau haven’t thought about getting traded and playing anywhere else this #hockey season... https://mynhltraderumors.com/nhl-rumors-new-york-rangers-joe-thornton-patrick-marleau-boston-bruins/2020/01/27/,0.4,0.8,0.08,0,1
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/GreatBostonian/status/1222292716438114306,2020-01-28 22:57:47+00:00,If your in win mode you don’t trade for f@cking Joe Thornton. Get some balls and trade for Kreider.,0.8,0.4,0.48,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/beauty_flames/status/1222285539958648832,2020-01-28 22:29:16+00:00,1. John Daly 2. Jarome Iginla 3. Tiger Woods 4. Muhammad Ali 5. Joe Thornton,0.0,0.0,0.0,0,1
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/nhlshitpost/status/1222266676793827328,2020-01-28 21:14:19+00:00,"You're on the verge of tears. You don't want him to find you. You're hiding in the closet, trying to stay as quiet as possible. He's getting closer, you can hear him. The door to the closet opens. You look up, fearing for your life. It's him. Joe Thornton.",0.0,0.667,0.0,1,1
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/CanuckJake16/status/1222262621966962689,2020-01-28 20:58:12+00:00,"Bet Sutter is looking forward to tomorrow's game, 1 thing has been consistent during Joe Thornton's career, shows little respect 4 other players, yet when he is dissed, wow pity party time @CanucksArmy @ChrisConte79 @patersonjeff liked BS21 in the last meeting, dont take any crap",-0.074,0.488,-0.038,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/nhlshitpost/status/1222188587053199366,2020-01-28 16:04:00+00:00,Joe Thornton is currently kicking rocks with Henrik Zetterberg.,0.0,0.4,0.0,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/nhlshitpost/status/1222158402132021249,2020-01-28 14:04:04+00:00,Joe Thornton just caught Patrice Bergeron lifting weights with Andre Burakovsky. He joined in.,0.0,0.0,0.0,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/sportscentre9/status/1222143257158787072,2020-01-28 13:03:53+00:00,Patrick Marleau first NHL point - Joe Thornton was on the ice. ,0.25,0.333,0.167,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/mrgrozz/status/1222098713637720064,2020-01-28 10:06:53+00:00,Joey Votto Roy Halladay Joe Thornton Troy Tulowitzki Nazem Kadri ,0.0,0.0,0.0,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/nhlshitpost/status/1222024710625615873,2020-01-28 05:12:49+00:00,Joe Thornton wants to play for the New York Rangers. He even had bedsheets with their logo on it as a child.,0.168,0.277,0.122,0,1
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/carmelmanion/status/1222014582203404288,2020-01-28 04:32:34+00:00,Hey @SanJoseSharks - do this and you will those of us who have been watching since the very first game: Would Sharks really consider trading Joe Thornton or Patrick Marleau? ,0.042,0.344,0.027,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/str8_2_the_bank/status/1222008966185549824,2020-01-28 04:10:16+00:00,My guess is that these are the players who will be out of the Sharks organization by the start of next season. -Brendan Dillon -Stefan Noesen -Tim Heed -Dylan Gambrell -Marcus Sorensen -Joe Thornton -Patrick Marleau -Kevin Lebanc,0.0,0.0,0.0,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/beckerink/status/1222005166934654976,2020-01-28 03:55:10+00:00,"This has to be Joe Thornton’s goal song, right? ",0.286,0.536,0.133,0,2
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/DNunzie724_31/status/1221995718296133632,2020-01-28 03:17:37+00:00,Hands Down No Question Would Love This For Big Joe Thornton &amp; The Bruins! Bring Back My Favorite Hockey Player Where It All Began For Him! ,0.194,0.398,0.117,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/jasoncarney5/status/1221980390501601281,2020-01-28 02:16:43+00:00,Let’s go get Joe Thornton that seems like an easy trade to make,0.433,0.833,0.072,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/TheFrizz87/status/1221968291079630854,2020-01-28 01:28:38+00:00,"1-27-2001, the Bruins beat the Devils 4-3 in OT. Sergei Samsonov tied the game with 4:22 remaining, then scored the winner in overtime! Joe Thornton scored a short-handed goal &amp; Dixon Ward had a goal &amp; an assist. @ByronDafoe34 made 30 saves.",-0.5,0.4,-0.3,0,1
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/sharks_fanly/status/1221967242671292419,2020-01-28 01:24:28+00:00,Would Sharks really consider trading Joe Thornton or Patrick Marleau? #Sharks https://fanly.link/8d920a17f8,0.2,0.2,0.16,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/nhlshitpost/status/1221952073702481922,2020-01-28 00:24:11+00:00,Joe Thornton wasn't vaccinated. Makes you think.,0.0,0.0,0.0,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/GreatBostonian/status/1221949496504000512,2020-01-28 00:13:57+00:00,Just feels like your willing to settle for a mediocre trade. So many better options then Joe Thornton.,0.188,0.688,0.059,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/NHLdotcom/status/1221948069912174592,2020-01-28 00:08:17+00:00,"Joe Thornton and Patrick Marleau said they believe the Sharks can turn around their season and the forwards aren't thinking about the possibility of joining another team prior to the NHL Trade Deadline on Feb. 24, according to the San Jose Mercury News. ",0.0,0.0,0.0,4,3
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/JoeDanicom/status/1221936681667837953,2020-01-27 23:23:02+00:00,Yasiel Puig to the #RedSox Joe Thornton to the #NHLBruins Super Bowl week without the #Patriots is made for this kind of insanity. ,0.467,0.783,0.101,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/Causeway_Crowd/status/1221919478885142528,2020-01-27 22:14:40+00:00,Would it make sense to bring back Joe Thornton? #NHLBruins,0.0,0.0,0.0,1,1
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/nisenior/status/1221912469012127744,2020-01-27 21:46:49+00:00,Did we not just ship our own version of Joe Thornton off to Providence? Besides Coyle is better at centre than on the Wing beside Krejci. It would be a feel good story but I don't think it helps the team.,0.6,0.7,0.18,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/bigbangjim/status/1221907483406618626,2020-01-27 21:27:00+00:00,Joe Thornton Comments on NHL Trade Rumors #NHLTradeTalk http://nhltraderumorstalk.com/joe-thornton-comments-on-nhl-trade-rumors/,0.0,0.0,0.0,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/nhlshitpost/status/1221901525804634116,2020-01-27 21:03:20+00:00,"According to himself, Joe Thornton is a big smart genius.",0.107,0.371,0.067,2,5
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/NHL_cz/status/1221891517322797058,2020-01-27 20:23:34+00:00,"Patrick Marleau a Joe Thornton budou muset pořádně přemýšlet, zda třeba nezkusí štěstí jinde #SJSharks",0.0,0.0,0.0,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/SpectorsHockey/status/1221886353509691394,2020-01-27 20:03:02+00:00,#ICYMI Could Joe Thornton and Patrick Marleau accept trades to a Cup contender? Will the #Avalanche make a significant move at the trade deadline? Could the #StlBlues pursue a top-six forward? Find out in today’s #NHL rumor mill. https://spectorshockey.net/2020/01/nhl-rumor-mill-january-27-2020/,0.375,0.875,0.047,1,5
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/NBCSSharks/status/1221865305686700035,2020-01-27 18:39:24+00:00,Would the Sharks really consider trading Joe Thornton or Patrick Marleau this year? @BrodieNBCS ponders the question https://bit.ly/2Rzy7B7,0.2,0.2,0.16,6,64
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/dbiscardi78/status/1221861033750474755,2020-01-27 18:22:26+00:00,"Lazy take maybe, but I dont see Joe fitting in, too slow and hes not a winner imo, I question his ability to make a difference, give me a younger hungry player with size and talent and an inkling of speed, I love Joe Thornton, but unless real cheap there must be better, no?",0.221,0.571,0.095,0,1
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/nhlshitpost/status/1221858754750185475,2020-01-27 18:13:22+00:00,WE HAVE A GOAL! Joe Thornton just scored his 1st goal of the night.,0.0,0.0,0.0,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/iamhockey1/status/1221857444416118785,2020-01-27 18:08:10+00:00,A potential landing spot for Joe Thornton would be with the #bruins. I don’t think he waives his no movement clause to go back to Boston. #sharks,0.0,0.5,0.0,3,17
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/NHLSuomicom/status/1221839484444168192,2020-01-27 16:56:48+00:00,Joe Thornton vaihtamassa NHL-seuraa? Mystinen kommentti nostatti huhumyllyn https://www.nhlsuomi.com/2020/01/27/joe-thornton-vaihtamassa-nhl-seuraa-mystinen-kommentti-nostatti-huhumyllyn/ #nhlfi,0.0,0.0,0.0,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/CryinHayward/status/1221835013307559948,2020-01-27 16:39:02+00:00,"Joe Thornton is just done. Marleau could help a team, but he took that pay cut specifically to finish his career as a Shark.",0.0,0.0,0.0,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/NBCSBoston/status/1221834946119110656,2020-01-27 16:38:46+00:00,Joe Thornton was just 17 years old when the #NHLBruins drafted him. Could he return to the B's at age 40? (via @HackswithHaggs),0.1,0.2,0.08,3,35
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/theduckmanz/status/1221830244811837442,2020-01-27 16:20:05+00:00,@bonobos37 wanted to let you know there is talk that Joe Thornton might ask for a trade at the deadline as it's probably his last season and Boston might be on the table,0.0,0.067,0.0,0,1
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/StuartHultgren/status/1221822934727233537,2020-01-27 15:51:02+00:00,Joe Thornton doesn't look a day over 70. ,0.0,0.0,0.0,0,1
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/RDSca/status/1221822300095467520,2020-01-27 15:48:31+00:00,Rumeurs : Joe Thornton bientôt en réflexion? ,0.0,0.0,0.0,0,2
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/KKurzNHL/status/1221820833129041923,2020-01-27 15:42:41+00:00,Will Joe Thornton and/or Patrick Marleau get traded? Five questions facing the Sharks in the second half ,-0.083,0.083,-0.076,2,24
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/RichSlate/status/1221812405644288000,2020-01-27 15:09:12+00:00,Could Joe Thornton actually return to the Bruins? It's intriguing https://www.nbcsports.com/boston/bruins/could-joe-thornton-actually-return-bruins-its-intriguing,0.15,0.25,0.113,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/TheAthleticSF/status/1221810096038014977,2020-01-27 15:00:01+00:00,Will Joe Thornton and/or Patrick Marleau get traded? Five questions facing the Sharks in the second half | @KKurzNHL https://theathletic.com/1562900/2020/01/27/will-joe-thornton-and-or-patrick-marleau-get-traded-five-questions-facing-the-sharks-in-the-second-half/?source=twittered,-0.083,0.083,-0.076,3,3
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/fredette/status/1221810067059761154,2020-01-27 14:59:54+00:00,"Joe Thornton is 3 points away from a 1,500 point career in the #NHL Kudos. My guess is... that would be his final season. Enjoy #SJSharks fans.",0.2,0.75,0.05,1,5
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/montrealMark1/status/1221805950203502592,2020-01-27 14:43:33+00:00,"Need youth and a future. No more of these contracts please. Jerome Iginla, Jaromir Jagr..... this isn't what Boston need. I just don't see value in Joe Thornton.",-0.125,0.312,-0.086,0,0
